id,mentioned_id,mentioned_screen_name
1006363782153584640,69190453,LVNancy
1006363782153584640,25073877,realDonaldTrump
1006363782153584640,30238204,StacyLStiles
1006363782153584640,33529092,SandraTXAS
1006363782153584640,92408522,starcrosswolf
1006363782153584640,53745076,pinkk9lover
1006363782153584640,3518486666,GartrellLinda
1006363782153584640,3406938525,thebradfordfile
1007232296682835968,3367334171,BTCTN
1006892260280225793,966603338476347392,rogues2028
1006892260280225793,2574890250,Salanefrin
1006892260280225793,287278342,JanetLevinson7
1006155527666192385,253929990,orsola23
1006155527666192385,282055947,anfenglish
1005867310777679872,2787250985,BrurRabbit
1006283142142087168,2596413645,carrieksada
1006283142142087168,808152564,PaulLee85
1006283142142087168,2167674121,CarmineZozzora
1006283142142087168,261749735,steph93065
1006283142142087168,393190233,LeahR77
1006283142142087168,920021135231553536,USAHotLips
1006283142142087168,965259182,baalter
1006283142142087168,591505507,michaelbeatty3
1006283142142087168,375434404,RealMAGASteve
1006157778946347009,267801131,ainajkhan
1006575322861428736,17995040,benshapiro
1006973977900867585,856010760,guyverhofstadt
1006094870656806912,861193664,GaiaTacita
1006094870656806912,3418210767,SerenaJB3
1006899248011489280,179242141,WillHillRacing
1006108781082824704,1035784416,12Xpert
1006339261442871297,51241574,AP
1006549329090400261,304812605,JohnGuandolo
1005993812349448194,531627880,HuntsmanAbby
1007031804774117376,972654691434692609,EricOrcadian
1006373395397730305,20118767,RealDrGina
1006373395397730305,818927131883356161,PressSec
1006110517260414977,18213483,amnesty
1000772960846729216,3518486666,GartrellLinda
1007035277641113600,2596413645,carrieksada
1005881911171002368,897193978466115586,WearsWar
1005881911171002368,920368565575999488,Glockengeist
1005882406082146307,801534913254195200,NormanSpear1
1005851915694100481,896824351890305027,isawrobertsmith
1006716067731918848,25101996,kimguilfoyle
1006656962455429120,1222616833,BrockLesnar
1006656962455429120,7517222,WWE
1006688860708003840,1378000488,OriginalFunko
1006598989423300611,4717892303,V_of_Europe
1007087501662720002,121254571,TheGarden
1006028984298029060,591505507,michaelbeatty3
1007007084272078848,20796069,jensstoltenberg
1006992037336440832,5820642,stranahan
1007159792102793216,301645263,vastoespacio
1007159792102793216,493935668,lebensraum_93
1004751859377213441,1681990416,CAIRvGaubatz
1006376221779922945,34616510,dennisrodman
1006376221779922945,759251,CNN
1007032522788630529,822215679726100480,POTUS
1007032522788630529,25073877,realDonaldTrump
1007032522788630529,818910970567344128,VP
1007032522788630529,1074480192,SenTedCruz
1006871928848703488,802263507597139968,StockholmCF
1006434804982640640,1339835893,HillaryClinton
1005895728382611456,591505507,michaelbeatty3
1005895728382611456,93069110,maggieNYT
1006427753464377344,25073877,realDonaldTrump
1006588136569200641,34616510,dennisrodman
1006373020670181376,802263507597139968,StockholmCF
1005868599842443264,822215679726100480,POTUS
1005868599842443264,818910970567344128,VP
1005868599842443264,1074480192,SenTedCruz
1005868599842443264,18166778,Jim_Jordan
1006641700939239424,1367531,FoxNews
1005908524017291264,145711857,MackinawPatriot
1007259891030024194,999215408409399296,cevapcimuallim
1007259891030024194,68933875,Turkish_agenda
1007259891030024194,51837382,aaronstein1
1007259891030024194,25159286,CENTCOM
1007259891030024194,1320656142,brett_mcgurk
1007259891030024194,1536791610,POTUS44
1007259891030024194,822215679726100480,POTUS
1007207906842800128,3154508072,JBurtonXP
1007207906842800128,53979469,ramzpaul
1006642799838560256,3223144650,ashtonbirdie
1006642799838560256,25073877,realDonaldTrump
1006645704104636416,705373938830991360,USARenaissance
1006645704104636416,738153522277945344,dawg_lb
1006645704104636416,983200186217492480,AutumnGreenlea1
1006645704104636416,822215679726100480,POTUS
1006645704104636416,25073877,realDonaldTrump
1006645704104636416,818910970567344128,VP
1006645704104636416,1074480192,SenTedCruz
1006645704104636416,10615232,ChuckGrassley
1006645704104636416,359403242,kelliwardaz
1007307867626594305,25073877,realDonaldTrump
1007307867626594305,78523300,RealJamesWoods
1007408796317245440,1339835893,HillaryClinton
1006993859031678977,822215679726100480,POTUS
1006993859031678977,25073877,realDonaldTrump
1006993859031678977,818910970567344128,VP
1006993859031678977,1074480192,SenTedCruz
1006105735191769088,796385860975493120,TheRegionOrg
1006226961629249540,98956941,afbranco
1007000377944870912,290061912,AlMonitor
1006266860214587392,449298869,WhiteResister
1006682036269006850,822215679726100480,POTUS
1006682036269006850,818910970567344128,VP
1006682036269006850,25073877,realDonaldTrump
1006682036269006850,1074480192,SenTedCruz
1006682036269006850,359403242,kelliwardaz
1006600291289092097,27966935,khamenei_ir
1006600291289092097,1404590618,HassanRouhani
1006600291289092097,3312087059,baeidinejad
1006600291289092097,2578311751,SADEQLarijani
1006600291289092097,47813521,JZarif
1004751876791955457,1681990416,CAIRvGaubatz
1006642511899607040,822215679726100480,POTUS
1006642511899607040,25073877,realDonaldTrump
1006642511899607040,818910970567344128,VP
1006642511899607040,1074480192,SenTedCruz
1006642511899607040,10615232,ChuckGrassley
1006642511899607040,359403242,kelliwardaz
1006642511899607040,19739126,GOPLeader
862523202244714497,2852359916,Gurmeetramrahim
1007736342971744256,822215679726100480,POTUS
1007392712050511876,822215679726100480,POTUS
1007393452345249792,2167674121,CarmineZozzora
1007762323891613696,822215679726100480,POTUS
1007762323891613696,25073877,realDonaldTrump
1007762323891613696,818910970567344128,VP
1007762323891613696,1074480192,SenTedCruz
1007762323891613696,359403242,kelliwardaz
1007762323891613696,18166778,Jim_Jordan
1007762323891613696,963480595,RepMarkMeadows
1007762323891613696,54412900,DevinNunes
1007029589174939649,963480595,RepMarkMeadows
1007409318528860160,237348797,TGowdySC
1007635245334581249,822215679726100480,POTUS
1007635245334581249,25073877,realDonaldTrump
1007635245334581249,818910970567344128,VP
1007116849970966528,14529929,jaketapper
1007398369256529921,1074480192,SenTedCruz
1007398369256529921,25073877,realDonaldTrump
1007398369256529921,17061263,netanyahu
1007398369256529921,57049338,DebbieAAldrich
1007398369256529921,21126758,ChuckNASCAR
1007398369256529921,722528529716383744,ACTBrigitte
1007398369256529921,78523300,RealJamesWoods
1008373503920230400,8736882,globeandmail
1002563130810077185,853378367219015680,Fight_CIub
1003420172210728961,1618641848,ChristieC733
1003420172210728961,822215679726100480,POTUS
1003420172210728961,69190453,LVNancy
1003420172210728961,966886033152344066,ClintonMSix141
1003420172210728961,63996778,joegooding
1003420172210728961,33529092,SandraTXAS
1003420172210728961,261749735,steph93065
1003420172210728961,913539750149070849,DanCovfefe1
1003420172210728961,2167674121,CarmineZozzora
1002231811764883456,25073877,realDonaldTrump
1007335325591580672,9624742,StateDept
1007679989511319553,839935334343454720,DomitiaHonoria
1007402198001766401,1320350810,KlasraRauf
1007303222589992966,73303753,SenBobCorker
1007681452262154245,182317200,vekilince
1007339717426233344,808152564,PaulLee85
1007279592749461504,25073877,realDonaldTrump
1007686023910834176,847757699479556097,AmnestySyria
1007686023910834176,18213483,amnesty
1007368273048924160,963480595,RepMarkMeadows
1007821418719875072,54412900,DevinNunes
1008319133140865024,1008025219511083010,WernerFreiherr1
1007691753334366208,53158947,MzDivah67
1007691753334366208,261749735,steph93065
1007691753334366208,69190453,LVNancy
1007691753334366208,393190233,LeahR77
1007691753334366208,2167674121,CarmineZozzora
1007691753334366208,885733974,Stonewall_77
1007691753334366208,26900055,DrMartyFox
1007691753334366208,966886033152344066,ClintonMSix141
1007691753334366208,1936536769,phil200269
1007747478307782656,822215679726100480,POTUS
1007747478307782656,818910970567344128,VP
1007747478307782656,25073877,realDonaldTrump
1007265133742051328,25073877,realDonaldTrump
1006417173709897730,939091,JoeBiden
1007350693496225793,2596413645,carrieksada
1007350693496225793,1618641848,ChristieC733
1007350693496225793,261749735,steph93065
1007350693496225793,1936536769,phil200269
1007350693496225793,393190233,LeahR77
1007350693496225793,3995778614,KamVTV
1007350693496225793,200163987,DrLee4America
1007350693496225793,1114631166,ConservaMomUSA
1007350693496225793,2167674121,CarmineZozzora
1007346736459800576,591505507,michaelbeatty3
1007346736459800576,1618641848,ChristieC733
1007346736459800576,261749735,steph93065
1007346736459800576,1936536769,phil200269
1007346736459800576,393190233,LeahR77
1007346736459800576,3995778614,KamVTV
1007346736459800576,200163987,DrLee4America
1007346736459800576,1114631166,ConservaMomUSA
1007140796263378944,822215679726100480,POTUS
1005076334429663235,4717892303,V_of_Europe
1007489683931258882,1003792500337750016,zykridesagain
1008128166500753408,77890257,Niamatullah
1007386435136163841,402767452,TCCNewYork
1007649800165187584,15864144,BrooklynKids
1007922483260002304,822215673812119553,WhiteHouse
1007922483260002304,25159286,CENTCOM
1007607373014413313,14499829,WHO
1008098902745206784,802263507597139968,StockholmCF
1009135109302358016,868991254096474113,BigTiddiePolice
1008485031579439104,133028836,AdamSchiffCA
1008485031579439104,822215679726100480,POTUS
1007335369044578306,25073877,realDonaldTrump
1007828637280681984,3439061,MattMinerXVX
1007828637280681984,27187343,lsarsour
1008474536315183104,1295974230,PaulGoble1
1007738686279168002,847735496633536512,KurdsCampaign
1007393166394183680,21001599,BrianKarem
1007393166394183680,818927131883356161,PressSec
1008387293063806977,1226167963,HarmlessYardDog
1009150982285090816,999388520333627393,the_rojava
1009162997162315776,822215679726100480,POTUS
1009162997162315776,818910970567344128,VP
1007367479100878849,730850601140113408,tinabobuk
1007367479100878849,2364830264,TwytterPepys
1007367725922959360,14529929,jaketapper
1008418583452381185,1134292500,RepBetoORourke
1007655311371620358,955730343021219840,ICafrinresist
1007655311371620358,783214,Twitter
1007712469022732288,955730343021219840,ICafrinresist
1007712469022732288,17874544,TwitterSupport
1008149231251611648,822215679726100480,POTUS
1008149231251611648,15416505,GovMikeHuckabee
1008203889542246401,3735364760,BALASHAEBTHAKRE
1008203889542246401,193603587,ManojHindustni
1009514740484227072,15212187,bennyjohnson
1009514740484227072,201923339,iamfonda
1007857348642103296,2834225706,ProWhiteMedia
1007723546448220160,35322410,kohenoor
1007723546448220160,737333571128549376,coldrichardson
1007723546448220160,20973388,LBC
1008218711046610944,629250825,duljc
1008218711046610944,761514313391575040,stu007gots
1008218711046610944,2227269792,Alcaazar
1008218711046610944,3299587089,NyLo_D
1008218711046610944,1099365210,Eye4Boobs
1008218711046610944,2296602492,BoobsVIP
1008284299462955008,822215673812119553,WhiteHouse
1008284299462955008,747807250819981312,theresa_may
1008284299462955008,36329597,Europarl_EN
1008076276077215744,3949525095,GenMhayden
1007860134058446852,12,jack
1007860134058446852,783214,Twitter
1008040778566795264,822215679726100480,POTUS
1008040778566795264,818910970567344128,VP
1008040778566795264,25073877,realDonaldTrump
1008040778566795264,1074480192,SenTedCruz
1008040778566795264,19739126,GOPLeader
1007717145675956224,179242141,WillHillRacing
1007991373436456960,357686587,7hebadguy
1008118567005454337,97912404,KenWahl1
1008118567005454337,7702542,DLoesch
1008118567005454337,491461409,ChrisLoesch
1008118567005454337,777526532851892224,VOCRadioRobDoc
1009519383268360192,2596413645,carrieksada
1009519383268360192,822215679726100480,POTUS
1007710727979712513,822215679726100480,POTUS
1009383731365203968,2510374854,Martin_Sellner
1009516364862775298,2596413645,carrieksada
1009516364862775298,18247062,JudicialWatch
1009516364862775298,41634520,seanhannity
1009308505667325957,21970705,Kawuma
1009308505667325957,1936536769,phil200269
1009308505667325957,935148134505828353,SecNielsen
1008519214146019328,822215679726100480,POTUS
1008519214146019328,818910970567344128,VP
1008519214146019328,1074480192,SenTedCruz
1008519214146019328,18166778,Jim_Jordan
1008519214146019328,54412900,DevinNunes
1008519214146019328,963480595,RepMarkMeadows
