id,country
991772138297266176,DE
991772331243720709,DE
991774722005270528,DE
991774986233839616,DE
991774986233839616,FR
991776248711000064,DE
991776328390184960,DE
991776328390184960,FR
991776735254413312,DE
991776735254413312,FR
991776903026675712,DE
991776903026675712,FR
991778127759183873,DE
991588605998043136,DE
991778371016232961,DE
987417286679121925,DE
987417286679121925,FR
991779558025084928,DE
991779558025084928,FR
991747918095880193,DE
991779914549514240,DE
991780044560388097,DE
991780044560388097,FR
991780883404386305,DE
991780883404386305,FR
991780963104493569,DE
991780963104493569,FR
991781499971104768,DE
991781575477129217,DE
991781764216639488,DE
991782095562342404,DE
991782754072358913,DE
991782754072358913,FR
991783127386345476,TR
739904334079643653,DE
991783337088962562,DE
991783928502669312,DE
991783999797374976,DE
991783999797374976,FR
991770495614939137,TR
991784163375280128,TR
991782224331714561,TR
991784435988213760,TR
991784515680047104,TR
991785035773640705,DE
991785035773640705,FR
991785744623685632,DE
991766516315115522,DE
991766516315115522,FR
991786147255812096,DE
991786147255812096,FR
991786432501960704,FR
991786952595820550,TR
991787883706093568,TR
991788034726260736,DE
991788118612164609,DE
991788118612164609,FR
991789037148045312,TR
986287511927443457,DE
986287511927443457,FR
991789687265267712,DE
991789687265267712,FR
991775888290340865,TR
991790538717351937,TR
991790685492793344,DE
991790685492793344,FR
991791767652515840,DE
991791809578848258,FR
991792828786397184,TR
991792971422027776,DE
991792971422027776,FR
989537339516047361,DE
989537339516047361,FR
991792983996620802,DE
991792983996620802,FR
991370480962691072,TR
991794540062412800,TR
991789265989324800,TR
991794577836331009,TR
991795920000962560,DE
991773192611090433,DE
991795978721284102,DE
991796305889517568,DE
991796305889517568,FR
991746850184224768,TR
991796880404369409,DE
991796901472296960,DE
991797551580954624,DE
988874737672744962,DE
988874737672744962,FR
991797866166345728,DE
991797866166345728,FR
991799229298376705,DE
991799229298376705,FR
712620572249890816,DE
991797923322134528,DE
991800437274742790,DE
929124219383840769,DE
929124219383840769,FR
991789368913416192,TR
991803096446767104,TR
991803171940036608,TR
991803524282494981,TR
991803876612374528,TR
991804467988312064,DE
991597941289881600,TR
991804929374408704,TR
991804155122536449,DE
991805000681570304,DE
991805134903558144,DE
991805675931136000,DE
991805675931136000,FR
991806419862212608,FR
991806690952728576,FR
991730160763207680,TR
991808670701932544,TR
991808775525986306,DE
991808775525986306,FR
989172931182784512,DE
991809169811427328,DE
991809358555172864,DE
991809358555172864,FR
991809715079434242,DE
991809715079434242,FR
991809874437685248,DE
991809874437685248,FR
991634554250199043,TR
991810717501313025,TR
991810860103413761,TR
991810868504559617,TR
991595052957929473,TR
991811313084100608,TR
991811795429052416,DE
991811795429052416,FR
991811975779835904,DE
991811975779835904,FR
991812214876028928,FR
991812726556110848,DE
991812726556110848,FR
991813791926104064,TR
991814119073476608,TR
991816123946545153,DE
991816123946545153,FR
991431284571467776,TR
991816669239574528,TR
991818044971286529,DE
991818304993013760,TR
991819261319532545,DE
991819605214720000,TR
991750218612985856,TR
991819848505286656,TR
991820586702618624,TR
991314587461939200,DE
991314587461939200,FR
991820980971540482,DE
991820980971540482,FR
991825011701944323,TR
991828505557057536,DE
991828505557057536,FR
991831152167022592,TR
991831810639302656,DE
991831810639302656,FR
991834448877576192,DE
991834448877576192,FR
991802695890735104,TR
991834696354091014,TR
991837250664181760,TR
991837493946470401,TR
991840719349297153,TR
991433449704747008,TR
991840983619850240,TR
991841591789678592,TR
991128687805370370,XX
991842363533242368,XX
991701817460494336,TR
991842405467934725,TR
991843932215504896,DE
991843932215504896,FR
991844288731516929,DE
991853151295868930,FR
991853948184268800,DE
991853973370847233,DE
991857081320853504,TR
991858255747002369,FR
991860625512062976,DE
991863129544966145,DE
991863129544966145,FR
991865792919625728,DE
991865792919625728,FR
991866812135550976,DE
991791572265193473,FR
991867323840679937,FR
991561969470787584,TR
991868837963251712,TR
991872356975984641,DE
991872356975984641,FR
990439126540390400,DE
990439126540390400,FR
991872503805968385,DE
991872503805968385,FR
991874055685918723,DE
991876144436625408,DE
991876144436625408,FR
985349652831768576,DE
985349652831768576,FR
991876530321084416,DE
991876530321084416,FR
991875009604812800,RU
991876568090796032,RU
991879160153952256,TR
991880133224157184,TR
991596953149628417,TR
991884721817780226,TR
991886470829883392,TR
991887225804615681,TR
991887951427653632,DE
991887951427653632,FR
991891348822212609,TR
991892439328636928,DE
991781703248117761,FR
991894410626400257,FR
991895018800529408,DE
991751495484919808,FR
991895052384432128,FR
991895492782014465,DE
991896298096943104,TR
991899708061863937,RU
991905965963440128,DE
991735077385199616,TR
991909820528779265,TR
991773059492253702,TR
991910386730401797,TR
991660402244108289,DE
991911921883398145,DE
991912022542503936,DE
991912022542503936,FR
991913964484399104,DE
991915981948645376,DE
991915981948645376,FR
991916191676620800,DE
991917898733010944,DE
991917898733010944,FR
991918221707173888,TR
991918636926414848,TR
984469208888045568,XX
991919370933686274,XX
991920180442927105,DE
991929269495517185,TR
991929542133633024,DE
991929542133633024,FR
991933514135228416,TR
991758497443405826,DE
991933895808552960,DE
991934831171919872,TR
991937658115981312,TR
991816833681575936,DE
991938874447364096,DE
991734553692852224,TR
991939503618166784,TR
991795822676316166,TR
991939872708587521,TR
991636514542145537,RU
991941105838186496,RU
991685938861527040,TR
991941948897353729,TR
991942863264124928,DE
991942863264124928,FR
991894179788808192,RU
991942934563033088,RU
991751532424060929,DE
991944691968106496,DE
991945648248418304,DE
991946264815300609,DE
991947116259020800,TR
991948563302273024,DE
991948563302273024,FR
991949196658921472,TR
991949540562554880,TR
991949947422560257,TR
991896243461910528,TR
991951381895503872,TR
991946143864107008,TR
991946299586072579,TR
991951855839268864,TR
990377754175688706,FR
991952241727766529,FR
991954494060670976,TR
991738365434368000,TR
991956503115501569,TR
991959246181928960,TR
991959447537881088,TR
991959472707948544,DE
991957667076886529,TR
991960970070282240,TR
991962740049657856,DE
991966997255741440,DE
991966997255741440,FR
991964874044473349,TR
991969316705918977,TR
991959803579822080,TR
991970994444267520,TR
991972173022543872,TR
991858219231465472,TR
991972839921201153,TR
991808440971481096,TR
991976388298182656,TR
991967703308165120,TR
991976409273954304,TR
991799515412881408,DE
991976732256239619,DE
991975963394179072,TR
991976971306496000,TR
991977264928645120,TR
991980335159275520,DE
991980498741268480,DE
991810393034158080,TR
991980658103869440,TR
991983187269160961,TR
991987436120141824,DE
991987436120141824,FR
991937251713142784,DE
991987486455947265,DE
991987570312654848,TR
991989046711869441,DE
991989076080451584,DE
991989315168174081,DE
991989315168174081,FR
991982023177854976,RU
991990862862278657,RU
991846789614465024,TR
991992045639266304,TR
991992649614753792,DE
991989092148764672,TR
991994809706536965,TR
991998068655513601,DE
991999669873139712,TR
992000006444859392,TR
888709202205564928,IN
992001642236186624,IN
889130539600330761,IN
992001688373485571,IN
991664937457070080,TR
992002313299558401,TR
991675655040438273,TR
992003227657916417,TR
992005219943927808,TR
992006176253534208,DE
992005327724929025,TR
992009326196875265,TR
991652518567563264,RU
992009485567844352,RU
992010739673165824,TR
992012060870545408,TR
992012362872913920,DE
992012408985149441,DE
992013637920444417,TR
992013885396996103,TR
992014317427089408,DE
992014317427089408,FR
992014959142948865,FR
991970147693940736,TR
992014971729952768,TR
992015034640412672,DE
992015147886694401,DE
992015147899244544,DE
992015361808756738,DE
992015361808756738,FR
991788838493278209,TR
992016460699627520,TR
992016695014363137,TR
992016922077270021,TR
992020051040579591,TR
992020923443302401,DE
992022752155652097,TR
992023024768450560,RU
992024073348628481,DE
992027357497188352,TR
991366082362408960,DE
992027739166257152,DE
992006901754945537,DE
992027810502852610,DE
989456148964216832,RU
992028955514429441,RU
992029744047755265,DE
992030100588724224,DE
991724676907843584,DE
992030113163239424,DE
992030406751944704,DE
992030406751944704,FR
991910010165735424,DE
992032516482785286,RU
992035012114599937,DE
992035070843080704,XX
991719202208690177,DE
992035221829750785,DE
991966129034756096,DE
992035225998909440,DE
992021641172578304,TR
992035754506416129,TR
992036815656890369,DE
992036815656890369,FR
992028646683668480,RU
992043191011565568,RU
990965674636988417,TR
992045162338635776,DE
992046126995070976,DE
992047737603526664,TR
992036743003148289,TR
992021613154652161,TR
992052246509752320,TR
992052514920058880,TR
992052466551349249,TR
992052632394006529,TR
992054490458042368,DE
992054490458042368,FR
992056679888965632,DE
992056679888965632,FR
992059217443016706,DE
992011382106345473,TR
992059225814614016,TR
992059263563517952,DE
992059850791235585,DE
992060802881544194,DE
992060802881544194,FR
992061218109112328,RU
992063596283727873,DE
992063596283727873,FR
929321343224496128,DE
992067715077586944,DE
992068377773559809,DE
992017618004529152,RU
992068746910011395,RU
991832735634329601,FR
992071699670581248,FR
992071842277003264,TR
992059166901579777,TR
992072496605159424,TR
991256105799086081,RU
992072567916707840,RU
992073025100005376,DE
992073025100005376,FR
992074526656614400,DE
992076724451004416,DE
992076892223295488,TR
992077059991195654,DE
992077520089501696,DE
992078007908040704,DE
992078246970732545,DE
992078246970732545,FR
992078259578748928,FR
992078280525205504,DE
992078280525205504,FR
992078410548678656,DE
992078410548678656,FR
991872359723249664,TR
992080482539134976,TR
991732829150236672,FR
992080897800392704,FR
992082625845178368,TR
992074169360797697,TR
992083934455435265,TR
992084177720836097,TR
992087764555345922,TR
992088288155463681,TR
986368710964281344,RU
992089269635198976,RU
991710689717817346,DE
991710689717817346,FR
992089923921440768,DE
992089923921440768,FR
992087994189340672,FR
992089986852798464,FR
992090209129922560,DE
992091240945532928,DE
992091240945532928,FR
992091538749468672,DE
992092360837292032,DE
992092360837292032,FR
992092763477893120,DE
991582107196633090,DE
992093786883874816,DE
992094353840422912,DE
992094353840422912,FR
992094797694287874,DE
992094797694287874,FR
992097192658665472,DE
992099453376098305,TR
992099780556832768,DE
992099273327063040,TR
992055216731181057,DE
992101131122823170,DE
845187280142680065,DE
992101533746638848,DE
992101693167980546,DE
992101693167980546,FR
992101995136929793,TR
961674284585320449,DE
961674284585320449,FR
992102766876286978,DE
992102766876286978,FR
991790291114917890,DE
991790291114917890,FR
992103140194373633,DE
992103140194373633,FR
992103643510865920,DE
992103643510865920,FR
992078828460748800,TR
992104004216852485,TR
992104272643940352,TR
992106206218113030,DE
992106206218113030,FR
992076586781433856,TR
992106516617617411,TR
992053030592839680,DE
992107514857652224,DE
992108483708375046,FR
992058937586409472,TR
992110002079924229,TR
992111340062945280,TR
992112334079393792,TR
992111300884000775,DE
992113487513038848,DE
991752334626586624,DE
992114083108458496,DE
992114137667981312,DE
992114137667981312,FR
992115790219427841,TR
991818201070821376,TR
992116465502474241,TR
991899255324401664,TR
992116612307267586,TR
991732943654703104,DE
991732943654703104,FR
992105646043607041,TR
992117400836419584,TR
992117644089159680,DE
992117644089159680,FR
992117988034826241,DE
992102347328380928,TR
992118310962638854,TR
992120647219367936,DE
992122182338777089,TR
992122211703156736,DE
992122211703156736,FR
992122354288480256,DE
992122354288480256,FR
992125172852326400,DE
992125172852326400,FR
992125181232668674,DE
992125181232668674,FR
992095692737822720,TR
992116256785526784,TR
992126456309403648,TR
986373103314972673,RU
992126741522075649,RU
991924736887345152,TR
992126984787496966,TR
992127223858544641,DE
992127223858544641,FR
992127362283143168,DE
992127362283143168,FR
992127672653373442,DE
991902246777405440,DE
992129040030060544,DE
991994545507364864,DE
991994545507364864,FR
992131413972586496,DE
992131413972586496,FR
992132575815782401,DE
992132575815782401,FR
992133154625523713,DE
992133154625523713,FR
992134706526289920,TR
992135172085596160,DE
992135172085596160,FR
959996099808448513,DE
992135406945697792,DE
992135411160973315,DE
992135411160973315,FR
992114380023128064,DE
992135658629103616,DE
992135666992631808,DE
992135666992631808,FR
704242403067170816,DE
992136677845069824,DE
992136732350009345,DE
992136732350009345,FR
992102228390330368,DE
992102228390330368,FR
992138049390895108,DE
992138049390895108,FR
992106697345777664,DE
992139324446650369,DE
992139324446650369,FR
992139349612486657,DE
992139349612486657,FR
992139815197007872,DE
992139815197007872,FR
992140863773003776,TR
991977929415458819,TR
992142570854715392,TR
992142334778314758,TR
992142893811945473,TR
992142910589108224,DE
992143292237217793,TR
992144588298248193,TR
991747130967588865,DE
992144844150755330,DE
992145041291464705,TR
992145817212542976,DE
992032842271125505,DE
992032842271125505,FR
992146278581760002,DE
992146278581760002,FR
992146551228125185,DE
991391260505182208,TR
992147889198596096,TR
992148199581331456,TR
992149504001478656,TR
992135011276083202,DE
992149801822310401,DE
992150401595133953,DE
992050178386411520,DE
992052356723429376,DE
992052356723429376,FR
992151743759724544,DE
992151743759724544,FR
992085305741201409,FR
992153027237830657,FR
990646134367510533,FR
992154709141151744,FR
992064725277032448,DE
992154797250932736,DE
991724707799076865,TR
992156630145003525,TR
992039578629427200,DE
992156814711119872,DE
990309268141301760,FR
992157947148079106,FR
992158148482887680,DE
992158148482887680,FR
991018821245861888,TR
992159612299370497,TR
992159733929922560,TR
991942445255585793,TR
992160006572265473,TR
992160765716189184,FR
992160958649860097,DE
992160958649860097,FR
992151813628411905,TR
992163559147819008,TR
992163701741555712,DE
992163701741555712,FR
992164955834212357,TR
986325236294520833,TR
992165387864297472,TR
991617533194227712,TR
992166121863344131,TR
991742425734569985,DE
991742425734569985,FR
992166444799578112,DE
992166444799578112,FR
992167258515427328,DE
992170337134632960,TR
992151818854588416,TR
992170450355671040,TR
992151036352753671,TR
992171041769295872,TR
991878164782575616,DE
992171205351395334,DE
992171805136732160,TR
992173659002458112,TR
992173789055156224,TR
992176066537156608,FR
992176662140936192,TR
992080293153697792,TR
992178448926883840,TR
992178713138786304,DE
992179522660319232,DE
992182735480373248,DE
992182735480373248,FR
992186455828107264,DE
992120763204493312,DE
992120763204493312,FR
992186606839910401,DE
992186606839910401,FR
991677658361745410,TR
992186862683930624,TR
992187605058912256,DE
992190788573380608,DE
992190788573380608,FR
992192587892080641,TR
992147339207901184,TR
992196593465126912,TR
992175492081037313,DE
992175492081037313,FR
992196601874731008,DE
992196601874731008,FR
992197172274774016,DE
992198556394995712,DE
992200146040573953,TR
992200460605026304,TR
992155466120749058,DE
992155466120749058,FR
992201005864386560,DE
992201005864386560,FR
992201291098148864,DE
992201291098148864,FR
992207809050705920,DE
992207809050705920,FR
992207876151283714,TR
992209797155053568,DE
992209797155053568,FR
992209843263082497,DE
992211529381634049,DE
992211529381634049,FR
992097608184164354,TR
992214914201804805,TR
992215123900104704,TR
991911349155434496,FR
992176633229561856,TR
992216839383142400,RU
992093835495784449,TR
992217862805704706,TR
992215814949556224,RU
992218982664032257,RU
992222459733725184,DE
992215242796097537,RU
992222723995848705,RU
992218453569392640,RU
992222879159934976,RU
992130657538232320,DE
992130657538232320,FR
992227736188993537,DE
992227736188993537,FR
992205451621208064,TR
992227740358184961,TR
992229824923086849,TR
992046066102042636,TR
992233272641024000,TR
992237852854575105,DE
992237852854575105,FR
992188160250712064,TR
992238096124178432,TR
992241745139154944,IN
992242047124983808,DE
992242714031763457,TR
992244450486173697,DE
992171357252280320,TR
992244525979463680,TR
992245381617483778,TR
992099325902704640,DE
992246597957304320,DE
988147436777623554,FR
992250280577126400,FR
992124355512557568,FR
992251014580350977,FR
992251501086031873,TR
992202977162211328,TR
992251731797950466,TR
987716173281230849,DE
987716173281230849,FR
992252478375710726,DE
992252478375710726,FR
992257922590695426,TR
736933218478395392,XY
992261437425790977,XY
992262670526042114,DE
992262670526042114,FR
992264096618721282,TR
992271726024187904,DE
992272187410141184,TR
992275001792315393,TR
992277568702173186,TR
992071302826602496,DE
992071302826602496,FR
992280638945349633,DE
992280638945349633,FR
992275885230190592,TR
992282480253091840,TR
991717019887329280,DE
991717019887329280,FR
990544407337291782,TR
992291154057023490,TR
992293460911603715,DE
992293460911603715,FR
992295457425539074,DE
992138322028920832,TR
992296199804735488,TR
992293701585059840,TR
992297084794454020,TR
992083208358518784,TR
992298917717991426,TR
992301455246700546,TR
992301509772656643,DE
992304093468151809,DE
992304454190882816,TR
992305452452007936,DE
992307159525306368,DE
992307159525306368,FR
992311139907264512,DE
992312746346610688,TR
992312788256149504,TR
992313228670586880,DE
992315124504444928,DE
988522780370128897,DE
992316462500057088,DE
988670845936685056,DE
992316844165029888,DE
992317024524296192,TR
992319897605738496,TR
992294042628075520,TR
992176351284219904,TR
992328185583988738,TR
992329452225945600,TR
842807519177261056,DE
842807519177261056,FR
992329456449736704,DE
992329456449736704,FR
991843945968644097,TR
992329888437866496,TR
992312255201996802,DE
992312255201996802,FR
992330123348193280,DE
992330123348193280,FR
992333730449641473,DE
992338730039037952,DE
992338730039037952,FR
992128009149779968,TR
992339673778393089,TR
992328480657412097,DE
992341024335777793,DE
992342769174753281,TR
992343108879822848,RU
992106230922514432,DE
992106230922514432,FR
992343805163696129,DE
992343805163696129,FR
992345549981519874,TR
992347995256643584,DE
992347995256643584,FR
992347168580292608,TR
992348565698727936,TR
992237745958420480,TR
992348880267341824,TR
992351321339629568,DE
992351556245819392,TR
992351845631881216,TR
992352185391419393,DE
992352185391419393,FR
992296892095582208,TR
992353938581180417,DE
992353938581180417,FR
992354261555138560,DE
992354261555138560,FR
992353034222145536,DE
992170434161455117,TR
992355339503915008,TR
992356614542970880,TR
992358661359001600,DE
992358661359001600,FR
992208832301428736,DE
992360011958489089,DE
992360477496836096,TR
822087411710787584,DE
992360708179447811,DE
992109739613081600,TR
992361341531893760,TR
992364545971769344,DE
992364545971769344,FR
992365254813339648,TR
992367377160507393,DE
992368299873890310,DE
992371131058413568,TR
992371558864781312,RU
992029834275622912,TR
992371776956100608,TR
992372372568182784,TR
992373270157475842,TR
992373587993681921,TR
992376407459287040,TR
992117492381310980,TR
992377699338473472,TR
992168915584339968,TR
992378181687697409,TR
992378215233703936,TR
992378647242682369,TR
992379410585014272,TR
992380618548883456,DE
992380618548883456,FR
992383248390148097,DE
992383248390148097,FR
992384661857894400,DE
992385282614923264,DE
992385282614923264,FR
992065167667159041,TR
992386293446430725,TR
992388269081006080,TR
992388470286012422,TR
992192046428491776,TR
992342076523188225,TR
992388805851312130,TR
992390173194379265,TR
992390496147378181,DE
992390496147378181,FR
992390835898605569,DE
992390835898605569,FR
992391217555083265,TR
992392786241576960,DE
992393553803431936,DE
992394459781484544,TR
991704664403046400,DE
991704664403046400,FR
992394929539346432,DE
992394929539346432,FR
992167949984124928,TR
992398150735458305,TR
983860449706835968,XX
992398230431285248,XX
992398335309893635,TR
992399748786159616,DE
992399748786159616,FR
988042668612694019,DE
988042668612694019,FR
992399945901789184,DE
992399945901789184,FR
992400218535669762,DE
992400218535669762,FR
992402579945439233,DE
704244068759392256,DE
992403578173222912,DE
992403576512102400,DE
992404786128531456,DE
992404815497003008,DE
992404924532252673,DE
992389631474831365,RU
992405125883990018,RU
992405352380620800,DE
992405352380620800,FR
992405855667736581,DE
992405855667736581,FR
992165842140913665,TR
992408057677275137,DE
992408057677275137,FR
976169124308144128,DE
976169124308144128,FR
992408561010462721,DE
992408561010462721,FR
992409970283954181,DE
992409970283954181,FR
992410305845133312,TR
992413539649359873,RU
992413661279981569,DE
992415414511656960,DE
992416135915155458,DE
992389440587919361,TR
992416370800422912,TR
992416400156315649,DE
992417159329583104,TR
992417356474351616,DE
992078033963180032,DE
992078033963180032,FR
992420070180708352,DE
992420070180708352,FR
992421684992008192,DE
992422075079036929,DE
992422075079036929,FR
992422859413839873,TR
992423022970789888,DE
992423022970789888,FR
992360910458155008,TR
992425812182913024,TR
992427087272267781,DE
992427087272267781,FR
992301319611269120,DE
992429117307047938,DE
992135421583941637,TR
992429217970343936,TR
992427313714335745,RU
992430392362897410,RU
992430430103265280,DE
992430430103265280,FR
992433131264315392,DE
992433131264315392,FR
992434792187736064,TR
992436193097932803,TR
992413420141121537,TR
992436700579356672,TR
992436780283686912,DE
992436780283686912,FR
992408506463535104,DE
992436906125348866,DE
992437703051497478,DE
992437703051497478,FR
992405196960686080,TR
992438210528768000,TR
992299011091513344,DE
992439313668427776,DE
981496252092174336,XX
992439372388749313,XX
992426898729861122,TR
992439913432809473,TR
992440441919373312,TR
992445152114434048,TR
992445395375714305,TR
992445634484621313,DE
992445634484621313,FR
992446859221356544,DE
992446859221356544,FR
992355225536167936,TR
992447165376196608,TR
992447828101357569,TR
992448822151393280,TR
992449363212472320,DE
992449363212472320,FR
992116869325905920,RU
992451384871092224,RU
992452160804872192,DE
992452160804872192,FR
992454367000322048,TR
992454505412382721,FR
992455457515167746,FR
992458435471036416,TR
836125416385572865,DE
992460444571910144,DE
900349995395686405,DE
992461216307122177,TR
992153230254616582,DE
992462931790041088,DE
992463266189324289,TR
992464613672472576,TR
992465762932674561,DE
992394706603540480,TR
992465817467064321,TR
992468078167560192,TR
992468497597902848,DE
991742389214765057,DE
991742389214765057,FR
992469068027498497,DE
992469068027498497,FR
992469491656331264,DE
992459683813298178,TR
992469533599436800,TR
992455677976236033,TR
992469919504781312,TR
992451164930297856,TR
992470645102563334,TR
992221871897808896,DE
992470754162769920,DE
992076145658138625,DE
992471140021960704,DE
992451927664463874,TR
992472117315817472,TR
992472767416107008,DE
992472767416107008,FR
992472922613837824,DE
992472922613837824,FR
992473056835723265,DE
992095215904210944,TR
992473677580193793,TR
992473631031791616,TR
992476621989994496,TR
992476606231973890,TR
992476894611337216,TR
992477104330674176,TR
992478022866558976,DE
992480879212683271,TR
992446935679275011,TR
992481206347419649,TR
992481780971311106,DE
987264804187451392,TR
992482187827179520,TR
992482326251802624,DE
991892346282303488,FR
992482527544791040,FR
992482724681220096,DE
992482724681220096,FR
992483181885607936,TR
992308593314562049,TR
992483383216431104,TR
984839122257772544,DE
992484213671768065,DE
992404214205898753,DE
992404214205898753,FR
992484507277250560,DE
992484507277250560,FR
992468364256792576,TR
992486168209100801,TR
992486201759322118,TR
992483119902097408,TR
992486268884922368,TR
992465886081634304,DE
992486575077376000,DE
992486826735751170,TR
992485459598233606,TR
992445214299164673,TR
992487745275793408,TR
992488668010024960,TR
992488739317407744,TR
992490052163907591,TR
991436207660859392,RU
992490547058302981,RU
992491088127643648,DE
992491088127643648,FR
992493558597935104,TR
992494590375608320,TR
715233972465303552,DE
986195096210112515,DE
992495886436532224,DE
709755726311395328,DE
962950877865807872,DE
992496645588897792,DE
992497543169880065,DE
992497543169880065,FR
992448324715274240,DE
992500105902280704,DE
992500953130717184,TR
992501020247908354,TR
992501024454729728,RU
992027684724183043,RU
992501636827316226,RU
992502366640463873,TR
992504262440566784,TR
992451971482308608,TR
992505428444577797,TR
992507353638555649,TR
992508700014280704,TR
992469055629017093,DE
992509673118060545,DE
992509673105428481,TR
991708914029940736,TR
992510595848171520,TR
992462030152974338,TR
992510939764228096,TR
992513565402779653,DE
992513565402779653,FR
992419794430279681,DE
992513678661570560,DE
992514081327284224,DE
992514081327284224,FR
992503622385614848,DE
992515142486290433,DE
992516291696168960,TR
992516623054594048,TR
992517503866683392,DE
992517503866683392,FR
992517642274639872,DE
992517642274639872,FR
992517927491514368,DE
992517927491514368,FR
992264394489843718,TR
992519668110737408,TR
992519793961066496,TR
992470629407436801,TR
992515082256093186,TR
992520112732295170,TR
992500716873789440,TR
992520280504524800,TR
992475265384116224,DE
992520720876953600,DE
992521580738727937,DE
992521580738727937,FR
992314912805285888,TR
992522100819841025,TR
992522494786580480,TR
992523027765252098,TR
992524147623432193,DE
992524147623432193,FR
992524437051322371,TR
992475612890746881,DE
992475612890746881,FR
992525833742028801,DE
992525833742028801,FR
992526253197549568,DE
992526253197549568,FR
992405749761486850,TR
992526760683196416,TR
992435416446963718,TR
992528035743223808,TR
992528258062221317,DE
991314452346793984,DE
991314452346793984,FR
992529256306675713,DE
992529256306675713,FR
991314489885839360,DE
991314489885839360,FR
992530158090358785,DE
992530158090358785,FR
992530271344918529,DE
992530271344918529,FR
992524126593134593,TR
992530556549320706,TR
992530871113732096,TR
992472226833330182,TR
992531810633551872,TR
992531848403169280,TR
992299017936584705,TR
992532158781648897,TR
