author_id,tweet_id,time_zone,utc_offset,access
790217011171328000,991788819052662785,Pacific Time (US & Canada),-25200,2018-05-02 21:17:35
1226651497,991903331919384576,Eastern Time (US & Canada),-14400,2018-05-03 04:52:37
272197966,991903331932028929,Eastern Time (US & Canada),-14400,2018-05-03 04:52:37
1215190536,991903336122105856,Pacific Time (US & Canada),-25200,2018-05-03 04:52:38
120444515,991903336143011841,Hawaii,-36000,2018-05-03 04:52:38
1153045459,992447270250426368,New Delhi,19800,2018-05-05 10:47:33
16872765,992628163392999424,New Delhi,19800,2018-05-05 10:47:33
75991116,992717429557088258,New Delhi,19800,2018-05-05 10:47:33
960859654933893120,984054055004770306,Pacific Time (US & Canada),-25200,2018-05-02 20:12:41
153169143,991697015066083330,Pacific Time (US & Canada),-25200,2018-05-02 15:52:06
5392522,991700087599382528,Eastern Time (US & Canada),-14400,2018-05-02 15:52:06
16912124,991702302078787584,Central Time (US & Canada),-18000,2018-05-02 15:52:06
1541022344,992314092219084801,Pacific Time (US & Canada),-25200,2018-05-05 08:37:52
475864524,992684793698705408,London,3600,2018-05-05 08:37:52
513102186,992684793664974848,Riyadh,10800,2018-05-05 08:37:52
110527956,992194579536449536,Pacific Time (US & Canada),-25200,2018-05-05 08:37:52
2759043450,992684793669144576,Seoul,32400,2018-05-05 08:37:52
384194125,991394017693728769,Pacific Time (US & Canada),-25200,2018-05-03 04:52:38
432223467,991848800099577856,Pacific Time (US & Canada),-25200,2018-05-03 04:52:38
5392522,991700087599382528,Eastern Time (US & Canada),-14400,2018-05-02 15:52:06
16912124,991702302078787584,Central Time (US & Canada),-18000,2018-05-02 15:52:06
2449941462,991032400124829697,Auckland,43200,2018-05-03 05:57:42
601154737,991814289962033152,Atlantic Time (Canada),-10800,2018-05-03 05:57:42
1666476914,991824696776773632,Central Time (US & Canada),-18000,2018-05-03 01:37:25
280231214,991854208256266241,Mountain Time (US & Canada),-21600,2018-05-03 01:37:25
531630059,991706908464631808,Arizona,-25200,2018-05-02 15:52:06
1191285630,991739699541622790,Eastern Time (US & Canada),-14400,2018-05-02 18:02:24
1706163805,991772490602041344,Brasilia,-10800,2018-05-02 20:12:42
852370620608282624,990386479825219584,Pacific Time (US & Canada),-25200,2018-05-03 02:42:23
1259784024,991870557636378625,Central Time (US & Canada),-18000,2018-05-03 02:42:23
1664250289,991853285777653761,Beijing,28800,2018-05-03 01:37:26
301309392,992684842943823879,Pretoria,7200,2018-05-05 09:42:32
710117212846043136,991756082497257472,Central Time (US & Canada),-18000,2018-05-02 19:07:30
599822658,991470136128307201,Eastern Time (US & Canada),-14400,2018-05-02 19:07:30
757353621646221312,991756082501554177,Pacific Time (US & Canada),-25200,2018-05-02 19:07:30
18836931,991919710706044929,Central Time (US & Canada),-18000,2018-05-03 05:57:42
764495898378440704,920521737036533761,Pacific Time (US & Canada),-25200,2018-05-03 00:32:30
755425272795652097,991723308226838529,Pacific Time (US & Canada),-25200,2018-05-02 16:57:16
335107974,991815850649903106,Eastern Time (US & Canada),-14400,2018-05-02 23:27:26
4761408448,991821496850046982,Pacific Time (US & Canada),-25200,2018-05-02 23:27:26
562405323,992601755736195074,Eastern Time (US & Canada),-14400,2018-05-05 11:52:14
557425155,992733707667759104,Hawaii,-36000,2018-05-05 11:52:14
297546512,991713977116889089,London,3600,2018-05-02 20:12:42
14132265,991772490614693888,Europe/London,3600,2018-05-02 20:12:42
392151017,991727986650083328,London,3600,2018-05-02 18:02:24
392151017,991739699537563650,London,3600,2018-05-02 18:02:24
114532681,991869855191257088,Eastern Time (US & Canada),-14400,2018-05-03 02:42:23
120948837,991870557644705793,Eastern Time (US & Canada),-14400,2018-05-03 02:42:23
297546512,991713977116889089,London,3600,2018-05-02 20:12:42
14132265,991772490614693888,Europe/London,3600,2018-05-02 20:12:42
245402302,992668444276375552,Pacific Time (US & Canada),-25200,2018-05-05 07:32:54
254344867,991788823234293761,Mountain Time (US & Canada),-21600,2018-05-02 21:17:36
509069586,991788823251161089,Paris,7200,2018-05-02 21:17:36
161303320,992684797880426496,Amsterdam,7200,2018-05-05 08:37:53
29758446,991714141101436929,Eastern Time (US & Canada),-14400,2018-05-03 05:57:42
22123834,991919710701871104,London,3600,2018-05-03 05:57:42
1378000488,991679218894467074,Arizona,-25200,2018-05-02 19:07:30
52860443,991756082480599047,Eastern Time (US & Canada),-14400,2018-05-02 19:07:30
282749926,991769147905208320,Quito,-18000,2018-05-02 20:12:42
230342884,991772490635526144,Eastern Time (US & Canada),-14400,2018-05-02 20:12:42
533832747,991755533676941312,Eastern Time (US & Canada),-14400,2018-05-02 22:22:34
632980699,992701067572994048,Pretoria,7200,2018-05-05 09:42:32
19923144,991869806646263808,Eastern Time (US & Canada),-14400,2018-05-03 02:42:23
2901084510,991870557619535872,Tijuana,-25200,2018-05-03 02:42:23
50834211,991870557628043266,Quito,-18000,2018-05-03 02:42:23
617326510,991870557653295109,Brasilia,-10800,2018-05-03 02:42:23
794640958117871620,991734385148866560,Pacific Time (US & Canada),-25200,2018-05-03 01:37:26
58658933,991785864547184640,Central Time (US & Canada),-18000,2018-05-03 01:37:26
1468936910,991854212417048577,Central Time (US & Canada),-18000,2018-05-03 01:37:26
18625669,991829848153669632,London,3600,2018-05-03 01:37:26
154101116,991854147292024832,London,3600,2018-05-03 01:37:26
1169609582,991854212429570049,Brasilia,-10800,2018-05-03 01:37:26
301177166,991397793645383681,Eastern Time (US & Canada),-14400,2018-05-02 16:57:16
1673784182,991723308201725952,Edinburgh,3600,2018-05-02 16:57:16
2973567927,992070851863498752,Pacific Time (US & Canada),-25200,2018-05-05 11:52:15
1306641668,990591049767759872,Atlantic Time (Canada),-10800,2018-05-03 05:57:43
3088432587,991779001357230080,Belgrade,7200,2018-05-02 23:27:26
147760585,991788823251161090,Eastern Time (US & Canada),-14400,2018-05-02 21:17:36
117740215,991715093254553601,Kuala Lumpur,28800,2018-05-02 21:17:36
1705812788,991788823234433024,Eastern Time (US & Canada),-14400,2018-05-02 21:17:36
779261906,991723308197572614,Atlantic Time (Canada),-10800,2018-05-02 16:57:16
4099171,991716726835437568,Eastern Time (US & Canada),-14400,2018-05-03 00:32:31
150165073,991837875607089152,Central Time (US & Canada),-18000,2018-05-03 00:32:31
274709074,991528863246245888,Central Time (US & Canada),-18000,2018-05-02 20:12:42
2913862788,992394969510920193,Hong Kong,28800,2018-05-05 07:32:54
1095322501,992668444288991232,Kuala Lumpur,28800,2018-05-05 07:32:54
902931042583154688,991512811015753731,Pacific Time (US & Canada),-25200,2018-05-02 18:02:24
905954228031569920,991739699533369344,Caracas,-14400,2018-05-02 18:02:24
1143768002,991739699554332672,London,3600,2018-05-02 18:02:24
171977969,991702843919949826,Pretoria,7200,2018-05-02 18:02:24
211481870,991737545716363265,London,3600,2018-05-02 18:02:24
171977969,991739699541704706,Pretoria,7200,2018-05-02 18:02:24
3785418436,991805172614598657,Central America,-21600,2018-05-02 22:22:34
15234407,991685702831296512,Paris,7200,2018-05-02 22:22:34
2808262993,991919714883571712,Eastern Time (US & Canada),-14400,2018-05-03 05:57:43
1252094196,991468192710250501,Eastern Time (US & Canada),-14400,2018-05-03 05:57:43
817639361994899456,991919714887655424,Hong Kong,28800,2018-05-03 05:57:43
3780338239,992377198987300864,Pacific Time (US & Canada),-25200,2018-05-05 09:42:32
38702668,992620459769262080,Pacific Time (US & Canada),-25200,2018-05-05 08:37:53
750613111,991805172631396352,Central Time (US & Canada),-18000,2018-05-02 22:22:34
750613111,991805172631396352,Central Time (US & Canada),-18000,2018-05-02 22:22:34
