id,mentioned_id,mentioned_screen_name
991756011211034629,399979555,mcbourbonnais1
991916174857441280,288913690,Propertyshe
991916174857441280,237087413,Silva
991916174857441280,242668848,Mishcon_de_Reya
991916174857441280,1168472395,EveningStandard
991919614216015872,22494418,PioneersPost
992597612506136577,82613482,derasachasauda
992643257220808705,787967005315915776,Times
992668343609028608,242018064,HughOFarrell86
992668343609028608,240214426,JamieBrysonCPNI
992668343609028608,1299769218,KayBurley
992668343609028608,885838630928994304,Jacob_Rees_Mogg
992668343609028608,7587032,SkyNews
991723245274574848,2422114777,DisneyParis_EN
991723245274574848,2885890134,HKongDisneyLand
991723245274574848,120655299,disneyjp
991788751931297794,46933773,ChuckGarfien
991784397828485120,250831586,TheRock
991805097125597184,847277323976036354,recvolcano
988093371930509312,3355313961,Russo_Brothers
992665906516869120,335141638,BTS_twt
991886839911890944,4296432672,_emily_rene
992583131915005952,17629860,FBI
991783655512166403,818910970567344128,VP
992684684642418688,133938408,krassenstein
991837800134774784,3475669692,ben_engleman
991844887422119937,913812620,PostMalone
991391300392906752,747607814,AlexOkrushko
991739632449675264,161794340,jackiehluo
991886839941251073,609635187,CullenGardepe
992694742357102592,335141638,BTS_twt
991391300392906752,747607814,AlexOkrushko
991739632449675264,161794340,jackiehluo
992684684629889026,708734260153327616,hoseokhearteu
992684684629889026,962418838192173056,MerchxGiveaways
992684684629889026,708734260153327616,hoseokhearteu
992684684629889026,962418838192173056,MerchxGiveaways
991844887422119937,913812620,PostMalone
991854141117890560,3111918654,AthleticsDebate
991772415125606400,1321054405,andewscott
991772415129776129,3240245123,S0ROS
991772415129776129,3035307419,PXeft
991772415129776129,986204779083952128,GjokoMacedon
991772415129776129,989471431388991488,Kefaloniti82
991772415129776129,904709824528740352,Kostas_Kokkoras
991772415129776129,1594519765,MacedoniaLeague
991772415129776129,230028471,Leonidas_SPRT
991772415129776129,2751208238,Wogking2315
991660535631491072,52407820,MrsAggers
991660535631491072,326184301,Anna_Soubry
991723249502318593,335141638,BTS_twt
992660186509856770,237547621,Eyez_uk
992660186509856770,185195046,vanessamalado
992660186509856770,568686526,Ocean_Wisdom
992660186509856770,280235303,SleazyFBaby_
992660186509856770,577063307,blamrf
991574488960651264,880091631931850753,MaqhafaneZuma
991574488960651264,207606124,Botse87
991574488960651264,1467158342,YBracistGP
991574488960651264,979444746522451968,phiwemgeba
991574488960651264,817999650728923136,HerTeabag
991574488960651264,2297626563,lee_Duruwe_
991919618410233856,30001272,TexasLo4Ever
991919618410233856,792425445929078788,SickOfTheSwamp
991919618410233856,917025218735910912,TrumpsDC
992660186509856770,237547621,Eyez_uk
992660186509856770,185195046,vanessamalado
992660186509856770,568686526,Ocean_Wisdom
992660186509856770,280235303,SleazyFBaby_
992660186509856770,577063307,blamrf
992613309470814209,335141638,BTS_twt
991723249477156864,14653034,rachel
991723249477156864,21506437,TFLN
991788636961206272,421076557,nolli15
991788636961206272,320771054,DoddieWeir5
991837800105431040,10228272,YouTube
991919618401931269,2251588934,TheOfficialSBI
991919618393591809,700962085258326021,JBickertonUK
991919618393591809,136004952,afneil
991224136251752448,759251,CNN
991819764216483840,939320182022877184,CryptoCaptain24
991885768191700993,15962096,DAVID_LYNCH
991885768191700993,15962096,DAVID_LYNCH
991886839916191744,39000115,KatyTurNBC
991886839916191744,2836421,MSNBC
991886839916191744,759251,CNN
991886839916191744,15441965,AriMelber
991886839916191744,15808765,CoryBooker
991886839916191744,30354991,KamalaHarris
991886839916191744,17629860,FBI
991886839916191744,4207961,chrislhayes
991886839916191744,16129920,maddow
991886839916191744,3438358100,PhilMurphyNJ
991886839916191744,91180720,MaddowBlog
991805097146572802,97009495,5starbasketball
991870490510688262,885827899940458496,musicnewsfact
991870490510688262,18091904,ashleytisdale
991723249485733889,980645981703327744,Sam73260689
991805101323923457,16017472,highcountrynews
991903256426303488,229539398,TravisRagsdale
991903256426303488,377652071,MarcusGreenWDRB
991903256426303488,294371597,JasonRileyWDRB
991896570483195904,464353133,iamsofiaandres
991903256434524161,737692742331961344,aintkathb
991804480596381696,959622633594667008,Selfinq
991742389399293952,18033816,PigsAndPlans
992700971108073472,3792739280,superpunchygirl
991870490535837696,2619336887,hannawinburn
991870490535837696,2884820608,coltoncollins53
991870490535837696,991844377373929473,KadeCollins1
991870490544193537,439601231,ScottCottos
991886839928700930,437834588,HannahSteeby
991788756121206784,14515799,brianstelter
992395037379088384,2936714848,MBuhari
992395037379088384,2964950313,NGRPresident
991772419298820102,96775426,XUMlNGHAO__O
992639375400882176,873115441303924736,weareoneEXO
991854145329131521,3369187348,Trumplican101
991854145329131521,38266703,MAGANinaJo
991854145329131521,3254598686,PlantLady1234
991854145329131521,926003443894013952,Dixiedaisy99
991854145329131521,961979848276275200,DagnyTaggart65
991854145329131521,971497473784074241,Oriska12
991854145329131521,971121150574112768,SouthMAGA
991854145329131521,971120022394494976,hudsonpete3
992395037379088384,2936714848,MBuhari
992395037379088384,2964950313,NGRPresident
991756019591102464,878247600096509952,RealCandaceO
992158042497146881,335141638,BTS_twt
991837804329029633,703363138440155137,NeptuneRemixx
991114798095007745,17011177,CecileRichards
991783003704778753,1367531,FoxNews
991783003704778753,25073877,realDonaldTrump
992517785992417280,23690344,kelly_clarkson
992517785992417280,18228898,johnlegend
992517785992417280,34507480,ArianaGrande
992517785992417280,335141638,BTS_twt
992517785992417280,379408088,ShawnMendes
991739636639772676,74018170,jADORE_ni
992684688832651264,384754353,_showtimer83
992717337274011648,2576359533,_ronnie_foreman
992457284604321793,761623136416694272,SophiaRood
991708343566852096,335141638,BTS_twt
991844887422119937,913812620,PostMalone
991772419315654656,32627702,WeedFeed
991903260632993793,785855476068212738,barricko_bama
991903260632993793,22703645,TuckerCarlson
991584051189317633,335141638,BTS_twt
991844887422119937,913812620,PostMalone
991671624033292289,26053643,jimmykimmel
989526225734414336,9695312,billboard
991919626811531264,721863839386456066,imjushavinfunwi
991805101349265409,910219108171558913,stinkyfeet20
991886844127137792,720402356555231232,gaylibrawhore
989526225734414336,9695312,billboard
991837804324941824,1239840866,ED_DURANCE
991837804324941824,736417956,MelissaBenoist
991837804324941824,296065053,Chriswood_5
991805101336559616,30183485,Danez_Smif
991723253680037888,909135052910428160,AllyMorton
992501353271480321,275359872,Slacked
991919626807402496,961910778084413440,ninazynth
991914028200091649,760894922140639232,bamtyoongi
991914028200091649,335141638,BTS_twt
991914028200091649,335141638,BTS_twt
991386371536424960,1401525408,YesTroon
991632086925824000,460163041,FedericaMog
991756019591151619,11536362,ums
991821433935286272,30824949,fatimainthecut
992422082435735552,335141638,BTS_twt
991834165837549568,939093718363267073,universe__kpop
991456078427664384,23375582,ABCiview
992668352018460672,149175305,belovedcaptain
991854149527519232,449757968,gwiyomica
991854149527519232,3306759342,HyuneeMart
991456078427664384,23375582,ABCiview
991756023768666112,956502588874256385,platinumcpromo
991756023768666112,917007096209723392,ElectracoinECA
890743017547726848,2671348393,D1__JW
890743017547726848,3060543516,curtis_davion
890743017547726848,3262896518,_Nwabukochux
890743017547726848,883068281049034753,Nwabuko_Che2
890743017547726848,60194989,RoKAINE
991872809352642567,488026266,spidadmitchell
991772296284123138,3486629235,StumpyGotNext
991816989726343168,783214,Twitter
991816989726343168,783214,Twitter
992684697191936000,949528847422279682,cypheresque
992684697191936000,343918695,REALLYREVIL
991788760328220679,64007548,dlobrown75
991788760328220679,19583545,LFC
991854145324937216,4784522346,jordanxavr
991734896522612737,335141638,BTS_twt
991739640808988679,718917129647427584,miaperezm
991739640808988679,983748611438759937,Thebouydoenthin
991739640829931520,116505245,KentTrumbull
991704020195700737,444095923,iamAvgeropoulos
991889586207903744,46296304,JussieSmollett
991890393305317376,396202801,KaitlinDday
991723257878470661,875022170,IShallResist
991723257878470661,30550871,LTAWB
991723257878470661,2730096662,Spiritsinger76
991723257878470661,736959136164806657,JacobAWohl
991723257878470661,25073877,realDonaldTrump
991886848308854785,10228272,YouTube
991821429757956097,15846407,TheEllenShow
992514004915499008,14529929,jaketapper
992684697195970560,628403474,badvibesmami
991889586207903744,46296304,JussieSmollett
991890393305317376,396202801,KaitlinDday
991854149506617344,23134068,TimPawlenty
991919635187482624,363774759,jayde_trippin
991461655765598208,335141638,BTS_twt
991870490510753792,17919393,W7VOA
991870490510753792,870429873621172226,ScottMStedman
991870490510753792,19910041,StormyDaniels
991870490510753792,822215679726100480,POTUS
991870490510753792,52136185,MichaelCohen212
991870490510753792,41634520,seanhannity
991903264810692608,991331406797209600,DahliaDumaurier
991903264810692608,913983698013274112,BravenakBlog
991903264810692608,879970221695483904,jewishlawyerlib
991782946838368257,335141638,BTS_twt
992585599671418880,82613482,derasachasauda
992585599671418880,2852359916,Gurmeetramrahim
991732323493318656,261393224,LamarLavish
991853816306790400,18107749,Larryferlazzo
992717156394651649,732610292610371588,champagnema__
991871591096074240,873115441303924736,weareoneEXO
991837808502460416,27857119,nicolerose82
991837808502460416,27786512,Tiffanyrose913
992717156394651649,732610292610371588,champagnema__
991756023785578502,3017873026,moviehistories
991756023785578502,2294391690,attaboyc
991708251187306497,2334193741,Comey
991723257882652672,184727195,ZuzileMkhize
991756023777124353,1699575146,JacquiChilds
991756023777124353,788543342191775745,xhottestchicks
991756023777124353,592958970,hottychix
991756023777124353,3349778386,HotAdultModels
989392717716381696,425621529,ComedyCentralAF
991723257878515712,491367891,Tendai_FC
991919635204395008,6272332,sdwolfpup
991837812688343040,182190798,collin_russ
991886848334188544,17191359,TaylahTalks
991854153726033921,19038934,CBCAlerts
989602603167375361,280121510,LarryHogan
991663608093327361,335141638,BTS_twt
991837812721766400,91478624,Forbes
991805109716901888,3345149242,skeletcl
991739645036724225,2351471457,skinnygxga
991739645036724225,873725137585147904,JesseNunn
991739645036724225,870426072638259200,slimmnissri2
991739645036724225,991331433854783488,swishtoswish
991788764518285313,2944822816,GadaffiT
991788764518285313,2237546629,thami_tzz
991788764518285313,846978709701775361,itsThaps_SA
991788764518285313,981584881699512321,RudeStubborn_ZA
991788764518285313,748185078694559744,Real_Mandande1
991788764518285313,966313067545092097,_BlackTwittaSA
992733648938991617,5385292,orma
991837812721946624,16573941,netflix
991805109733601280,10228272,YouTube
991903269021626368,25073877,realDonaldTrump
991870498928644096,958855197849088000,BTBxObey
991700350066294785,873115441303924736,weareoneEXO
992717349856923649,366247224,atothebto
992717349856923649,2416495188,socialistMike
992717349856923649,3708247336,evolvepolitics
991870498899480577,172151375,Bkruel13
991756027971371008,64835624,RobertRoseBooks
991756027971371008,107879781,TwoClassyChics
991723262060171265,700542882,ambslynnn
991723262060171265,3040072501,oftheopposition
991723262060171265,385050819,SaintWandi
991723262060171265,204832762,DoctorDiva51
991723262060171265,2737043236,Danaleeha
991723262060171265,169686021,kanyewest
991723262081150978,811707303896322048,Ifcmatt
991633173003100160,2467417328,CLADglobal
990778651351363590,524832762,JoinTravisAllen
991772431877656576,840140828,calumeyecrinkIe
991772431877656576,1631128196,sebtsb
976765368327864322,465943135,holyroodboxing
992627236854366208,126234787,VividSydney
992627236854366208,21749564,Colvinius
992627236854366208,825568519374790656,MColvinMcKenzie
992627236854366208,3181191522,julia_zemiro
991805109712629760,2825364882,DunningRandall
991772431902650368,19622973,qdoba
991886852528398337,52832886,ViviVacca
991886852528398337,59331128,PhilipRucker
992627236854366208,126234787,VividSydney
992627236854366208,21749564,Colvinius
992627236854366208,825568519374790656,MColvinMcKenzie
992627236854366208,3181191522,julia_zemiro
991789985509642240,384645055,vinnyboles
991723262081150976,231974060,_jaazzzzzz
991805109708443649,15063486,catoletters
991807043110690817,393852070,Avengers
992700987872858112,896939026413998084,kthpjs
992700987889606656,25818905,DannyJaqq
992692649613320192,2512556786,Music_Kitts
991870503110373381,15463671,samstein
991788768691740672,121598314,LeeGoldbergABC7
992684705605668864,2735188257,squatch_33
992684705605668864,817822574,Resist_TheClown
992684705605668864,825593425680437248,Suzyqfit4u
992684705605668864,848988177196961792,dianna_lazan
992684705605668864,25073877,realDonaldTrump
992684705605668864,813286,BarackObama
991499012099391488,4891684280,sanatouzakie
991719758172184577,4880547524,chie_chie26
991719758172184577,3533201413,zenkmm
991719758172184577,63701775,mainedcm
991719758172184577,98310564,aldenrichards02
991719758172184577,3333364152,xinempl
991719758172184577,3688370840,mhellopez19
991719758172184577,314155395,aizzgiant
991719758172184577,4442787675,ellina_gen
991719758172184577,3670829834,fejosede2
991903273199140866,3093875129,TakundaGM
991903273199140866,49230141,Nyashajuta
991903273194942464,931714988498075649,The_Whatsits
991903273194942464,15737760,kevanjatt
991903273194942464,258671533,ElizRoseStanton
991903273228550145,64643056,RT_com
991731312716406789,1045853744,RepLukeMesser
992700922131296256,20779110,YahooNewsUK
992668364576247808,958823618233815040,xdefdan
991756032174186497,357606935,elizabethforma
991756032174186497,25073877,realDonaldTrump
991772431915380747,770769805,RycasterOnline
992668368779075584,1443346350,httppjmn
991473675630194688,244236742,BobSeger
991473675630194688,216444984,NBCTheVoice
991723434626269184,810640988481982464,Mye_Pixie
991723434626269184,3161163805,ALDubFTnQT
991723434626269184,841557254092410880,fthotladies
991723434626269184,725933014589399040,Arwen_Elfin
991723434626269184,2484284488,wengcookie
991723434626269184,485430836,Salvesayson
991723434626269184,3671269352,ricsl1600
991723434626269184,3272677566,montenegro_emil
991723434626269184,717290403016286208,ALDub_RTeam
992733653116518400,3634527315,OfficalMcKay
992733653116518400,719198041790619649,rtfindom
991837816920395776,1403470410,Queenaexo
991837816882712576,596744235,LateRoundQB
991837816882712576,4803734364,ShipMyMoneyDFS
991778811632148481,2951692258,GabbyBellot
991778811632148481,807095,nytimes
991778811632148481,35773039,TheAtlantic
992668368791654400,106194268,katiethfc
991756032161480711,2349238916,gillianmenefeee
991756032169906177,43769311,AJStylesOrg
991779474906722305,25073877,realDonaldTrump
991788768712691713,91870534,MichaelRosenYes
991788768712691713,23937508,BBCRadio4
991788768712691713,2617636080,Beth_radio
991788768712691713,2617636080,Beth_radio
991584051189317633,335141638,BTS_twt
991739649205899264,361919460,DavidAstinWalsh
991739649205899264,3060489838,KevinMKruse
991739649205899264,223904974,rauchway
988122959209353216,116859766,goldkayofficial
988122959209353216,370020217,KuamiEugene
988122959209353216,337762048,Y979FM
988122959209353216,521414213,eddyblayjr
991723266283921408,889770679914045441,hnnigram
991788016954851329,306446395,MauraWest
991903277385052160,920193164,BrennaNoel143
991290360352722945,822215679726100480,POTUS
991772436109709312,2521350480,effectually
991772436109709312,307396351,Danny_Oggy
991772436109709312,470476960,baskilusk
991772436109709312,888794609509433347,SubstratumNet
991772436109676544,291708371,MangerTRFC
991290360352722945,822215679726100480,POTUS
992733653133381632,52912159,Goodearthbeauty
991738852296409088,17082958,rajasthanroyals
991919643571912704,960867574899728384,Typerium_io
991693099305926657,1409798257,bts_bighit
991837816916234240,134871898,sdeddelv
991680213531668480,15463671,samstein
991882250219409408,363972381,LaurenJauregui
991756032165720064,2282166888,LinklsHere
991756032165720064,2615025992,Megasnooop
991710160002285568,234191560,clemantine1
991788768721035270,700653522904154112,hykd12
991788768704323586,239099705,Staytubedtv
991788768704323586,26418783,MrRunningJokes
991441924610580481,581301629,jakepaul
299655991946014720,20699709,bbcquestiontime
991797979693666304,208252062,julietsburke
991739653400096768,90672134,Wizards_DnD
991739653400096768,971199637729173504,Immortal4tress
991739653400096768,971199637729173504,Immortal4tress
991739653400252417,182398325,JonLemire
991739653421137921,26235265,MercedesAMGF1
991739653421137921,213969309,LewisHamilton
991739653421137921,30180137,TommyHilfiger
991739653421137921,213969309,LewisHamilton
991788768729300992,2215074798,elderbrother_
992733657327652864,25742569,KentuckyDerby
992695865444741120,335141638,BTS_twt
991756032161599488,138238435,Caitlynesque
991837821089398784,1902678374,foodiewinoSF
991805118097084417,738080573365702657,robreiner
991854162123067393,15335534,jimgeraghty
991723266283835393,759628932,PedlowSamuel
991837821097922560,3133746774,eren_akerejola
991772440266145792,858042007650013184,pickyvod
991749339365199872,3497310923,BiYourselfNow
991749339365199872,779051724480782336,introvertCamila
991749339365199872,739784130,Camila_Cabello
991739653421182981,21232553,ClioAwards
991739653421182981,93587181,AIB_GAA
991756036380901376,757169036652269568,TomssTimes
991756036380901376,3007092769,happyme2624
991788772919533569,3238641808,anomalyxd
991788772911210496,572036272,BROKEBENG
991788772902785029,21302878,IndyCar
991788772902785029,28247294,josefnewgarden
991788772902785029,170411128,TeamChevy
991784286809452544,3004281453,Billericaylfc
991784795926560768,3004281453,Billericaylfc
991784795926560768,239076374,kimbtlfc
991723270473895936,2179971092,INTLWORLDrp
991434739780382720,169686021,kanyewest
991903281583607809,4853460178,allyannahteus
991896382809108480,53338746,troyesivan
991896382809108480,856600195882246144,zolumos
991903281608908802,53338746,troyesivan
991919656159010818,864322508148940800,skinnyriahcarey
991723079737978881,18272699,DukeMBB
992733661530411009,820718505100242945,glozzyten
991896382809108480,53338746,troyesivan
991896382809108480,856600195882246144,zolumos
991903281608908802,53338746,troyesivan
991919656142344192,3051020546,__badguytwin
991668341394886657,335141638,BTS_twt
991870511507492865,762253093,pmaz_
991870511482273792,287902485,rebel_witacause
991870511494856706,40519997,ochocinco
991788772898504706,755677202,NathanLerner
991723270457065473,9427572,LisaMei62
991723270457065473,169686021,kanyewest
991723270457065473,18228898,johnlegend
991723270457065473,3166120541,MaxineWaters
991837825287970816,2179971092,INTLWORLDrp
991837825296351232,954141074678788096,xfrostymilkteax
991739657598599170,101794533,Sheffalee
991739657598599170,378493006,arunipl
991739657598599170,124528455,mandakini_
991739657598599170,125347852,Nikunjbhagchand
991739657598599170,294830358,JUnadkat
991739657598599170,361315016,ajinkyarahane88
991739657598599170,248883264,benstokes38
991739657598599170,263800151,josbuttler
991720595309125634,822215679726100480,POTUS
991720595309125634,25073877,realDonaldTrump
992700650734702598,895610528,shivuvivek
992700650734702598,141527741,prakashraaj
992669060188925952,793214009147142144,Only_Mayward
992669060188925952,803199792369180673,maymayentrata07
991870511515828224,476584465,AlwellPhaedra
991870511515828224,35094637,aliciakeys
991788697401126912,833032643893723138,m3thadd1ct
992733661534588929,2268515402,HashtagPurr
992733661534588929,47314176,hannaproc
992733661534588929,129476470,lozaaaaaaaa
992668377192673281,10228272,YouTube
991723270448787458,26277478,Guesswhocruz
991919656146530304,871608556377612288,LuHua10
991919656146530304,957914997732007938,LibraCredit
991919656146530304,91478624,Forbes
991919656146530304,19398870,nrshaikh
991919656142360577,3463517892,LoneStarDestiny
991919656142360577,93184629,SayNoToRage
991919656142360577,3046021301,Typhoontrav
991837825279676416,15592380,Kim_Larocque
991837825279676416,1632876169,harry_fosters
991837825279676416,766707771714568192,afternoonbirder
991739657586184193,2830475330,_eciruam
992684718197002241,281161254,ElioPace
992684718197002241,2256807715,BillyJoelSongbk
992684718197002241,150594676,ArtrixArts
991788701595439104,2781561128,whyyyytho
992646122425511936,52168389,ORIGINPC
992701000455684096,1188782744,Abi_Maila
991864245850648576,308247387,tjhinny
991864245850648576,235275946,FlushTrumpToday
991854166279516161,2267670910,nebulajo
992054655210475520,79293791,rihanna
992054655210475520,27195114,Drake
992684722382950400,882922285,viewjimins
991805122295533568,876360235446829056,JackDixonXX
991801269458268166,339055436,JanAageFjortoft
991654496420933632,3237156360,EmiForLove
991772470255521794,712442801011744774,ComicReliefCast
991772470255521794,859814692566564864,MenNTights
991723270461370368,166098873,Keep_UpWithShay
991837825271255040,355820674,AriMEden
991837825271255040,154587828,AJTheManChild
991837825271255040,2324134221,knickanator
991837825271255040,2377670262,DonaldP47082631
991837825271255040,3080838587,LCAmarketing
991837825271255040,55321016,JerrelXL
991837825271255040,24050314,Freekeith
991837825271255040,832322107778404352,goknickstape
991837825271255040,4347056723,nyc_sportz
991886865111306241,2430874128,emilycastano_
991846904001515521,335141638,BTS_twt
992650926879014912,4826209539,vergecurrency
992650926879014912,929949485500735488,bitbns
992650926879014912,4826209539,vergecurrency
992650926879014912,929949485500735488,bitbns
991854166313177089,15931637,jonkarl
991854166313177089,25073877,realDonaldTrump
992699787584536577,62764427,itsJaneOineza
991805122303922176,8976672,bryanhead
992717366655143937,25073877,realDonaldTrump
991411038426992642,736398298739843073,ceagpatriot
991788777092894720,592730371,JackPosobiec
991772444460507138,2780874870,ChrisPerkinsDnD
991772444460507138,757991249827733504,DnDBeyond
991870515680657408,18065236,CeeHawk
991772444460437505,972574751708164096,owosasuke
991411038426992642,736398298739843073,ceagpatriot
991854166300676097,60163100,sffcorgi
991854166300676097,824797212425191425,ALT_uscis
991854166300676097,3041577510,TXK_Police
991778980310257664,19583545,LFC
991772444468838406,201654400,gracehousetwit
991772444468838406,212152484,chuksozabor
992668381349367808,17756037,WonderWoman934
991799511159717889,778978074088079361,FableGG
991903285773815809,758852726608441350,CamelCaseTest
991821450729242625,1367531,FoxNews
991821450725265408,3131593631,Roaringpurr
991686606104006656,237193732,crawleychamber
992684722366038017,915511883377000448,charlie_lising
992371006269468674,135263006,joe_dante
992371006269468674,13534632,paulshipper
992371006269468674,932671763523174400,PaulShipperArt
992371006269468674,114759542,DavidBrage
992371006269468674,1722200970,GIRODPATRICE
991712198941724672,169686021,kanyewest
991686606104006656,237193732,crawleychamber
991756036368453634,13058772,LinkedIn
991756040537493504,19583545,LFC
991788777109708801,3307447175,ESCLisanne
991788777109708801,965931223234334720,penguinornery
991853993277181953,169686021,kanyewest
991853993277181953,25073877,realDonaldTrump
991853993277181953,109065990,RealAlexJones
991870515701727232,14075928,TheOnion
991870515693338625,25073877,realDonaldTrump
991632622936772608,1429480158,BamBam1A
991632622936772608,573299587,GOT7Official
991800832533331969,168543808,SirLeoBDasilva
991756040566857728,2213761746,GeertPlas
991903289980600320,432299523,ImJenHanson
991903289980600320,47747074,brianschatz
991837829490622465,2541363451,HMOIndia
991700273218441216,4613033540,svndy_v
991700273218441216,51228544,sheenax11
992717370840973312,141527741,prakashraaj
992717370840973312,787967005315915776,Times
991732535209021440,720694813759131648,Bang_Twts
991756040550191104,366628849,FrogAlaPeche
991756040537608192,791935229820751875,EommaBubbles
991483686288871424,833479608,pocketysun
991483686288871424,17415971,bedy
991750883024277504,14345566,TheBloggess
992668381366116352,2748119533,FightOstin
992668381366116352,986135062709264384,Uncle_Hatin
992668381366116352,2238810722,TwitchTVGaming
992668381366116352,2366461675,TwitchShare
992668381366116352,2229556352,TwitchOnline
992668381366116352,803225366345220096,SupStreamers
992668381366116352,991080775293562881,TwitchNetworkHQ
992668381366116352,984122976512684033,SupportThy
992668381349232642,3742717158,LindseyyMeadows
991919660349181952,387951037,sdawayy
991805122304004098,117213402,Your_AugustRush
991848218202816513,502113165,hemisfair
991848218202816513,9830752,mySA
991756040541822977,1395338214,hashtagugly
991772448692588546,1917731,thehill
991772448692588546,759251,CNN
991837621331611651,862650386133512192,__W31RD02
991837829499162626,443563637,RachelADolezal
992733665690988544,10228272,YouTube
991739661797281792,544447052,life_of_mrey
911170800677539841,27850661,jessops
911170800677539841,96166334,nikonownermag
991870515684896768,814061786,nfinley96
992668385564602368,939656178316873728,halabytrey
991886869301358592,3562471,null
991886869292969984,822097101832286208,holontrap
991661896553193472,313279128,iirrt
991661896553193472,320943912,catmcd9
991821450712580098,47753747,dejan_24fit
991821454923649024,20217019,dougducey
992684726568792064,184910040,Adele
991788781278842880,925330766657138688,_Meli88a
991788781312372738,76779724,spiritofshankly
991717298812702722,25073877,realDonaldTrump
991717298812702722,18020081,JohnKasich
991717298812702722,16056306,JeffFlake
991794168442839043,758399126585368581,EFCFansCorner_
991794168442839043,884797490440134656,GeoxGx
991886869280440321,2854057473,EvolucionUV
991781665230983169,250827256,JenHale504
991781665230983169,24903350,PelicansNBA
992733669914824704,10228272,YouTube
992733669914824704,2496402438,EDeanCole
992268829685252097,335141638,BTS_twt
991854170473840641,25073877,realDonaldTrump
991837829482336256,778484735689551872,mdrsjotape
991723274647359490,991532112108023808,Whitedonte1
991723274647359490,759251,CNN
992701008865255424,941322446979809281,indomymenfess
992701008865255424,335141638,BTS_twt
992701008865255424,335141638,BTS_twt
991788785481404417,42227444,PaulObrienUSA
991788785481404417,17995040,benshapiro
991788785481461762,358545917,Cernovich
991788785481461762,19211550,gatewaypundit
991886869267857408,503887191,mackenziereeve2
991805126489919488,987947937840975872,kubrahanimben
991739665995546624,335141638,BTS_twt
991715459375489024,777763981628960768,trablinonline
991756044761223169,624199768,Shushuttoo
992713253062094848,153369381,G4S
991774767421280257,25073877,realDonaldTrump
991774767421280257,988573326376427520,SecPompeo
991772452857540608,270899412,justsomegymfan
991772452857540608,51154455,QueenAB1533
991772452857540608,960860317734469632,jennlawrencesx
991772452857540608,2812768561,KensingtonRoyal
991530939217047552,926268241655271424,Rolltideroll197
991530939217047552,78523300,RealJamesWoods
991720676238217216,75797367,dandrezner
991837833668128768,39364684,chrissyteigen
991788785481535489,991776988112154624,SHUTUPKONNOR
992684734969823233,342605080,dmc3970
992684734969823233,26210503,cats2007
992684734969823233,46281757,GeelongCats
992684734969823233,26980238,KrockFootball
992684734965829632,3028497418,droopdolan
991772452857483264,28171788,KathrynTappen
991772452857483264,14801539,Capitals
991772452857483264,15020865,penguins
991805130671521795,760049923341611008,BucksWriter
991805130671521795,340732654,TheNationalLge
991903294183403521,208725869,TaylorLorenz
991903294183403521,799239689429549056,MemeInsider
991756044752834560,950002466602606592,HusseinEwatomi
991854174672318465,19028953,JColeNC
991772452882657280,844758529,Vibrantankles
991772452882657280,40918816,RedSox
991772452882657280,296630223,mookiebetts
991466518654476288,169686021,kanyewest
991739665995714560,37532342,OMGLove
991739665974689792,237047303,BenSPLATT
991729516669231105,614134623,punitgoenka
991919672940376064,725181250252595200,cait_marie_17
991733796515921921,335141638,BTS_twt
992701017253801985,114274058,_CHAMPJAMES
992684739168382978,301227225,Matador_Shark
992684739168382978,190576376,ImSpursLad
992684739168382978,465472488,Sharkydave44
991870524073619458,113758100,DennisDMZ
991723278854172673,38607877,RealBigDaddyD
991723278854172673,324703658,rex_rexchapman
991723216136617984,335141638,BTS_twt
991462513970700288,752184432,aimbotcalvin
991467204599218176,169686021,kanyewest
992695099275395072,18839785,narendramodi
991854174705987584,10228272,YouTube
991886873495732225,2296514614,WorthlessBaka
991788683023081472,19583545,LFC
991723216136617984,335141638,BTS_twt
992650881333002242,803199792369180673,maymayentrata07
991886873466306560,981728328,derridalicious
955427590709432320,4828037543,PassportSys
955427590709432320,95431448,BostonGlobe
955427590709432320,21419504,WCVB
955427590709432320,529724032,HSTodayMag
955427590709432320,15460048,MIT
955427590709432320,25116303,Mar_Ex
955427590709432320,1927122823,IHS4Airport
991805130705133568,1367531,FoxNews
991805130705133568,468646961,TomiLahren
991801845843742720,29011011,ehjovan
991837837866680320,132533271,echosmith
991788348674072578,909834361696071680,JigSawIsBack
991723195450429440,304856319,JessicaRyanXoXo
991723195450429440,90512865,CherryPimps
991718609079750656,317393966,HuffPostCrime
991754205462433793,26551204,SuzeOrmanShow
989987865416425473,34507480,ArianaGrande
991919677147361281,10228272,YouTube
991732048950898688,797008374332321792,Challengeitnow
991732048950898688,826106674092072961,kellzmp
991732048950898688,719462743556943872,PanPapes
991732048950898688,960536850426466306,Michael01800227
991732048950898688,21439144,KTHopkins
991723283031699456,136300373,AaronBlake
991723283031699456,14616610,RobGeorge
991723283031699456,386001751,KT_So_It_Goes
991877487603863553,234470296,jaredctate
990830619679739904,837964480332038144,JRicke67
991903302559281153,3703577355,Vladimir520Ant
991903302559281153,1462778790,DaquineGameArmy
991903302559281153,3051903578,davidosteele
991903302559281153,2317194884,HAblazin
991903302559281153,229853633,convertiblefuzz
991903302559281153,452633045,croutoulia
991903302559281153,208997310,doktorbing
991903302559281153,3907623857,powerlunchcorp
991836041228292097,1367531,FoxNews
991174587743338496,920115854049796096,iLimitBreaker
