id,original_tweet_id,quoted_date,author_id,original_author_id,screen_name,original_screen_name
991772347991515137,991078414194040832,2018-05-02 20:12:08,32731045,835321769753997313,GREAT_Brittyn,ElChapoDelBlock
991788684822249472,991788168839155713,2018-05-02 21:17:03,233757665,855558369733627904,JoeVeyera,botjoeveyera
992076302181126149,991338584912334849,2018-05-03 16:19:56,432223467,2988399629,MyFavsTrash,xxtoricooper
991772347991515137,991078414194040832,2018-05-02 20:12:08,32731045,835321769753997313,GREAT_Brittyn,ElChapoDelBlock
991858423909175296,990827267147300864,2018-05-03 01:54:10,963633216182718464,818941136,dannelxo,SOMEXlCAN
991788697388380160,991786953224826881,2018-05-02 21:17:06,3026606799,3295904950,LinksAcross,MrsMKillman
992340640708034561,992066934643585026,2018-05-04 09:50:20,752484172426514432,908078966392664064,psdbatools,nvarscar
991788697388380160,991786953224826881,2018-05-02 21:17:06,3026606799,3295904950,LinksAcross,MrsMKillman
991844349901238272,991815067594317824,2018-05-03 00:58:15,35012355,262715431,AskTrillAC,ComplexSports
991313709254500354,991116239912173568,2018-05-01 13:49:40,971779035503235077,16331010,AnUgIyNigga,TMZ
991844349901238272,991815067594317824,2018-05-03 00:58:15,35012355,262715431,AskTrillAC,ComplexSports
991755956676714497,991323965372207104,2018-05-02 19:07:00,24298787,24298787,SourcebooksCasa,SourcebooksCasa
991755956676714497,991323965372207104,2018-05-02 19:07:00,24298787,24298787,SourcebooksCasa,SourcebooksCasa
991755956680871941,991614809371181056,2018-05-02 19:07:00,189070874,33913569,NUTMaxHyde,SSFoundation
991728642089611264,991727536655814658,2018-05-02 17:18:28,2953177956,1961321412,jaedenlieberher,ArgenComicCon
991679953405140992,991635318590844928,2018-05-02 14:05:00,28406270,108094234,kumailn,Lollardfish
991679953405140992,991635318590844928,2018-05-02 14:05:00,28406270,108094234,kumailn,Lollardfish
991772352190013441,991698469827072001,2018-05-02 20:12:09,950030736463101952,911765467911610369,cyphergyu,honeyboyyg
992342603634020353,991400076516864000,2018-05-04 09:58:08,38157251,2924909432,FreeBreNasty,1_briannanicole
992342603634020353,991400076516864000,2018-05-04 09:58:08,38157251,2924909432,FreeBreNasty,1_briannanicole
991755956689260544,991675250436911105,2018-05-02 19:07:00,752279325580288000,14347972,Silver28208Lee,Heminator
991755956689260544,991675250436911105,2018-05-02 19:07:00,752279325580288000,14347972,Silver28208Lee,Heminator
990969581194932224,990244623552598016,2018-04-30 15:02:14,2214620398,232324606,zayb14,plantbasedvibes
991755956689260544,991675250436911105,2018-05-02 19:07:00,752279325580288000,14347972,Silver28208Lee,Heminator
991278572366163969,911266675160485890,2018-05-01 11:30:03,161375991,542976189,PopTartsUS,Aaronclmnts
991755956689260544,991675250436911105,2018-05-02 19:07:00,752279325580288000,14347972,Silver28208Lee,Heminator
990969581194932224,990244623552598016,2018-04-30 15:02:14,2214620398,232324606,zayb14,plantbasedvibes
991772352190013441,991698469827072001,2018-05-02 20:12:09,950030736463101952,911765467911610369,cyphergyu,honeyboyyg
991903185127194625,991405851675066369,2018-05-03 04:52:02,991477085414686720,968922349968994305,Mendesxwdw4,mendesselsie
991755956689260544,991675250436911105,2018-05-02 19:07:00,752279325580288000,14347972,Silver28208Lee,Heminator
991772352185819137,991748830533160960,2018-05-02 20:12:09,873578989176180739,725814283771232256,maiascurls,heIIishvirgo
991772352185819137,991748830533160960,2018-05-02 20:12:09,873578989176180739,725814283771232256,maiascurls,heIIishvirgo
991755956689260544,991675250436911105,2018-05-02 19:07:00,752279325580288000,14347972,Silver28208Lee,Heminator
991777818844549123,965446949502636032,2018-05-02 20:33:53,2223206368,42743937,bewhyg,prizord
991777818844549123,965446949502636032,2018-05-02 20:33:53,2223206368,42743937,bewhyg,prizord
991741776015843330,991739396348088321,2018-05-02 18:10:39,152656121,557746406,mrjamesob,labourwhips
991805034206842880,900354364132302848,2018-05-02 22:22:01,2924698266,256984687,weakmale37,MistressReal
992588925855256576,991807072714010624,2018-05-05 02:16:55,783598064,20225875,MADBLACKTHOT,i_D
991655683983642624,991570203099230208,2018-05-02 12:28:33,215437923,378932270,PhattiLabelle,CjayyTaughtHer
991655683983642624,991570203099230208,2018-05-02 12:28:33,215437923,378932270,PhattiLabelle,CjayyTaughtHer
991900375413178368,991741815765241857,2018-05-03 04:40:52,254873869,252941954,LibyaLiberty,nobody_stop_me
