id,media_id,type,url
991149146508640258,991148809949331456,video,https://pbs.twimg.com/ext_tw_video_thumb/991148809949331456/pu/img/v_G5JCgZgD9Sa3-D.jpg
991708901044187138,991668577219596288,photo,https://pbs.twimg.com/media/DcMdUSAXUAAlWVD.jpg
989696486127685634,989696480410824705,photo,https://pbs.twimg.com/media/DbwbtI5XcAEztYy.jpg
992636304428068864,992636283162947584,photo,https://pbs.twimg.com/media/DcaNcLkXcAAvo7n.jpg
991402637185703937,991402627492646912,photo,https://pbs.twimg.com/media/DcIrb-EWkAA-CRp.jpg
992684583958269954,992684581269704706,photo,https://pbs.twimg.com/media/Dca5XgCWkAIwOCB.jpg
991783380424560641,991783367619350533,photo,https://pbs.twimg.com/media/DcOFt9kXkAUSeP0.jpg
991783380424560641,991783368546234370,photo,https://pbs.twimg.com/media/DcOFuBBWsAIYmNF.jpg
991783380424560641,991783367619350533,photo,https://pbs.twimg.com/media/DcOFt9kXkAUSeP0.jpg
991783380424560641,991783368546234370,photo,https://pbs.twimg.com/media/DcOFuBBWsAIYmNF.jpg
911266675160485890,911266667040096257,photo,https://pbs.twimg.com/media/DKV4NKCUQAE53dO.jpg
911266675160485890,911266667040096257,photo,https://pbs.twimg.com/media/DKV4NKCUQAE53dO.jpg
992684492065263617,992684487963234304,photo,https://pbs.twimg.com/media/Dca5SEcW0AAopXu.jpg
931555198987919361,931555153135648773,animated_gif,https://pbs.twimg.com/tweet_video_thumb/DO2MeedVwAUNneS.jpg
991148045516632064,927534595150630912,video,https://pbs.twimg.com/ext_tw_video_thumb/927534595150630912/pu/img/Qt_HFha_lESJwyw2.jpg
991753039303315456,991748267754115072,video,https://pbs.twimg.com/media/DcNl96DWAAAeTxc.jpg
992016377132257280,992015287963803649,video,https://pbs.twimg.com/ext_tw_video_thumb/992015287963803649/pu/img/zBTc65L1Ov12wfc2.jpg
991428880123637760,991428749387292677,video,https://pbs.twimg.com/ext_tw_video_thumb/991428749387292677/pu/img/fmAiF6iKM5qWI9XK.jpg
991697204946587649,991697110931144704,video,https://pbs.twimg.com/ext_tw_video_thumb/991697110931144704/pu/img/DVq8KlY9uwFb4yyR.jpg
991433430373105669,991433324664156160,animated_gif,https://pbs.twimg.com/tweet_video_thumb/DcJHWx8XcAAuIe0.jpg
992656717270798337,992656714263511040,photo,https://pbs.twimg.com/media/DcagBbWVQAA2SsA.jpg
991738017038716934,991738008012439553,photo,https://pbs.twimg.com/media/DcNcdr3VwAE0fMi.jpg
991738017038716934,991738013800579072,photo,https://pbs.twimg.com/media/DcNceBbVwAAvv17.jpg
991738017038716934,991738008012439553,photo,https://pbs.twimg.com/media/DcNcdr3VwAE0fMi.jpg
991738017038716934,991738013800579072,photo,https://pbs.twimg.com/media/DcNceBbVwAAvv17.jpg
991739320112500745,991739265926291456,video,https://pbs.twimg.com/ext_tw_video_thumb/991739265926291456/pu/img/FgeueO51YiqfJyAn.jpg
992424215167959041,992424170930630661,photo,https://pbs.twimg.com/media/DcXMhn7U8AUGhbL.jpg
992668251346931712,992668248909991936,photo,https://pbs.twimg.com/media/Dcaqg1QW0AAI8ta.png
991353681068150785,991353677284864000,photo,https://pbs.twimg.com/media/DcH-6sVXcAAOMAg.jpg
991612475383529472,991612449320124416,photo,https://pbs.twimg.com/media/DcLqRNSUwAAHtJd.jpg
991612475383529472,991612449332736000,photo,https://pbs.twimg.com/media/DcLqRNVVMAAOQ_D.jpg
991612475383529472,991612449437581312,photo,https://pbs.twimg.com/media/DcLqRNuVAAAfROe.jpg
991612475383529472,991612449320124416,photo,https://pbs.twimg.com/media/DcLqRNSUwAAHtJd.jpg
991612475383529472,991612449332736000,photo,https://pbs.twimg.com/media/DcLqRNVVMAAOQ_D.jpg
991612475383529472,991612449437581312,photo,https://pbs.twimg.com/media/DcLqRNuVAAAfROe.jpg
991338584912334849,991338577869996032,photo,https://pbs.twimg.com/media/DcHxLyoVAAAY_QA.jpg
991338584912334849,991338577869979649,photo,https://pbs.twimg.com/media/DcHxLyoUwAE0fYA.jpg
991769781807341568,991769725959995392,video,https://pbs.twimg.com/ext_tw_video_thumb/991769725959995392/pu/img/J5-7JSxNMvUBB2B3.jpg
